Epoch= 0, Minibatch Loss= 220.299591, Training Accuracy= 14.63571
Epoch= 2409, Minibatch Loss= 2.052284, Training Accuracy= 1.01801
Epoch= 2410, Minibatch Loss= 2.019013, Training Accuracy= 0.88152
Epoch= 2411, Minibatch Loss= 1.113756, Training Accuracy= 0.72322
Epoch= 2412, Minibatch Loss= 1.235922, Training Accuracy= 0.82017
Epoch= 2413, Minibatch Loss= 2.107285, Training Accuracy= 1.00333
Epoch= 2414, Minibatch Loss= 1.099045, Training Accuracy= 0.78484
Epoch= 2415, Minibatch Loss= 2.103551, Training Accuracy= 1.01624
Epoch= 2416, Minibatch Loss= 1.981191, Training Accuracy= 0.93684
Epoch= 2417, Minibatch Loss= 1.185567, Training Accuracy= 0.77102
Epoch= 2418, Minibatch Loss= 1.412690, Training Accuracy= 0.81762
Epoch= 2419, Minibatch Loss= 2.020103, Training Accuracy= 0.95619
Epoch= 2420, Minibatch Loss= 3.081442, Training Accuracy= 1.22607
Epoch= 2421, Minibatch Loss= 1.296684, Training Accuracy= 0.84004
Epoch= 2422, Minibatch Loss= 3.285243, Training Accuracy= 1.22656
Epoch= 2423, Minibatch Loss= 1.983154, Training Accuracy= 0.95825
Epoch= 2424, Minibatch Loss= 1.014913, Training Accuracy= 0.76210
Epoch= 2425, Minibatch Loss= 2.125690, Training Accuracy= 1.09505
Epoch= 2426, Minibatch Loss= 2.466383, Training Accuracy= 1.08729
Epoch= 2427, Minibatch Loss= 1.832551, Training Accuracy= 1.02475
Epoch= 2428, Minibatch Loss= 1.946862, Training Accuracy= 1.06714
Epoch= 2429, Minibatch Loss= 2.409106, Training Accuracy= 1.11137
Epoch= 2430, Minibatch Loss= 2.971329, Training Accuracy= 1.06431
Epoch= 2431, Minibatch Loss= 1.410301, Training Accuracy= 0.88191
Epoch= 2432, Minibatch Loss= 1.741192, Training Accuracy= 0.88675
Epoch= 2433, Minibatch Loss= 1.632406, Training Accuracy= 0.93480
Epoch= 2434, Minibatch Loss= 1.984457, Training Accuracy= 1.05491
Epoch= 2435, Minibatch Loss= 1.768056, Training Accuracy= 0.90596
Epoch= 2436, Minibatch Loss= 1.321382, Training Accuracy= 0.83429
Epoch= 2437, Minibatch Loss= 2.427219, Training Accuracy= 1.00381
Epoch= 2438, Minibatch Loss= 1.621304, Training Accuracy= 0.81014
Epoch= 2439, Minibatch Loss= 1.537187, Training Accuracy= 0.93203
Epoch= 2440, Minibatch Loss= 2.436012, Training Accuracy= 1.15503
Epoch= 2441, Minibatch Loss= 1.120562, Training Accuracy= 0.76334
Epoch= 2442, Minibatch Loss= 2.368434, Training Accuracy= 0.99178
Epoch= 2443, Minibatch Loss= 1.677680, Training Accuracy= 0.85419
Epoch= 2444, Minibatch Loss= 2.863925, Training Accuracy= 1.29419
Epoch= 2445, Minibatch Loss= 2.701841, Training Accuracy= 1.16771
Epoch= 2446, Minibatch Loss= 1.790914, Training Accuracy= 1.00356
Epoch= 2447, Minibatch Loss= 0.793368, Training Accuracy= 0.73364
Epoch= 2448, Minibatch Loss= 0.904933, Training Accuracy= 0.74956
Epoch= 2449, Minibatch Loss= 1.189865, Training Accuracy= 0.80094
Epoch= 2450, Minibatch Loss= 1.051076, Training Accuracy= 0.74425
Epoch= 2451, Minibatch Loss= 1.716406, Training Accuracy= 0.87875
Epoch= 2452, Minibatch Loss= 1.321115, Training Accuracy= 0.84966
Epoch= 2453, Minibatch Loss= 1.407721, Training Accuracy= 0.78484
Epoch= 2454, Minibatch Loss= 1.951129, Training Accuracy= 0.88828
Epoch= 2455, Minibatch Loss= 2.850064, Training Accuracy= 1.15814
Epoch= 2456, Minibatch Loss= 1.943961, Training Accuracy= 0.92167
Epoch= 2457, Minibatch Loss= 2.238316, Training Accuracy= 0.92431
Epoch= 2458, Minibatch Loss= 1.857191, Training Accuracy= 0.98180
Epoch= 2459, Minibatch Loss= 2.550168, Training Accuracy= 1.01028
Epoch= 2460, Minibatch Loss= 0.631637, Training Accuracy= 0.60877
Epoch= 2461, Minibatch Loss= 1.837138, Training Accuracy= 0.99044
Epoch= 2462, Minibatch Loss= 2.132317, Training Accuracy= 0.99495
Epoch= 2463, Minibatch Loss= 1.411499, Training Accuracy= 0.84829
Epoch= 2464, Minibatch Loss= 0.881031, Training Accuracy= 0.70361
Epoch= 2465, Minibatch Loss= 1.514681, Training Accuracy= 0.77047
Epoch= 2466, Minibatch Loss= 1.448224, Training Accuracy= 0.87722
Epoch= 2467, Minibatch Loss= 1.597977, Training Accuracy= 0.89942
Epoch= 2468, Minibatch Loss= 2.047439, Training Accuracy= 0.86802
Epoch= 2469, Minibatch Loss= 1.496996, Training Accuracy= 0.85105
Epoch= 2470, Minibatch Loss= 1.371423, Training Accuracy= 0.80653
Epoch= 2471, Minibatch Loss= 2.030214, Training Accuracy= 0.97156
Epoch= 2472, Minibatch Loss= 2.669713, Training Accuracy= 1.10202
Epoch= 2473, Minibatch Loss= 0.999280, Training Accuracy= 0.73062
Epoch= 2474, Minibatch Loss= 0.846167, Training Accuracy= 0.66139
Epoch= 2475, Minibatch Loss= 1.568640, Training Accuracy= 0.82160
Epoch= 2476, Minibatch Loss= 1.026874, Training Accuracy= 0.74547
Epoch= 2477, Minibatch Loss= 1.482139, Training Accuracy= 0.82074
Epoch= 2478, Minibatch Loss= 2.063889, Training Accuracy= 1.01171
Epoch= 2479, Minibatch Loss= 1.473746, Training Accuracy= 0.90448
Epoch= 2480, Minibatch Loss= 1.335317, Training Accuracy= 0.80047
Epoch= 2481, Minibatch Loss= 2.129268, Training Accuracy= 0.89111
Epoch= 2482, Minibatch Loss= 2.092622, Training Accuracy= 0.87732
Epoch= 2483, Minibatch Loss= 2.319910, Training Accuracy= 1.05318
Epoch= 2484, Minibatch Loss= 1.564797, Training Accuracy= 0.88132
Epoch= 2485, Minibatch Loss= 2.399179, Training Accuracy= 1.11172
Epoch= 2486, Minibatch Loss= 1.144520, Training Accuracy= 0.82544
Epoch= 2487, Minibatch Loss= 2.448056, Training Accuracy= 1.09729
Epoch= 2488, Minibatch Loss= 1.134735, Training Accuracy= 0.72955
Epoch= 2489, Minibatch Loss= 1.927237, Training Accuracy= 0.84449
Epoch= 2490, Minibatch Loss= 2.077219, Training Accuracy= 0.98778
Epoch= 2491, Minibatch Loss= 1.498790, Training Accuracy= 0.91818
Epoch= 2492, Minibatch Loss= 1.454372, Training Accuracy= 0.89593
Epoch= 2493, Minibatch Loss= 1.592039, Training Accuracy= 0.88469
Epoch= 2494, Minibatch Loss= 2.525408, Training Accuracy= 1.16346
Epoch= 2495, Minibatch Loss= 2.541703, Training Accuracy= 1.19730
Epoch= 2496, Minibatch Loss= 2.508597, Training Accuracy= 0.99519
Epoch= 2497, Minibatch Loss= 2.497160, Training Accuracy= 1.01174
Epoch= 2498, Minibatch Loss= 1.385079, Training Accuracy= 0.78215
Epoch= 2499, Minibatch Loss= 2.349639, Training Accuracy= 1.01587
Epoch= 2500, Minibatch Loss= 1.305994, Training Accuracy= 0.89413
Epoch= 2501, Minibatch Loss= 2.433975, Training Accuracy= 0.96101
Epoch= 2502, Minibatch Loss= 1.677407, Training Accuracy= 0.81868
Epoch= 2503, Minibatch Loss= 1.451660, Training Accuracy= 0.89250
Epoch= 2504, Minibatch Loss= 1.010176, Training Accuracy= 0.74790
Epoch= 2505, Minibatch Loss= 2.618551, Training Accuracy= 1.08940
Epoch= 2506, Minibatch Loss= 1.299829, Training Accuracy= 0.72636
Epoch= 2507, Minibatch Loss= 0.997637, Training Accuracy= 0.70666
Epoch= 2508, Minibatch Loss= 2.856828, Training Accuracy= 1.11767
Epoch= 2509, Minibatch Loss= 1.120823, Training Accuracy= 0.71702
Epoch= 2510, Minibatch Loss= 0.767818, Training Accuracy= 0.60651
Epoch= 2511, Minibatch Loss= 1.459437, Training Accuracy= 0.89228
Epoch= 2512, Minibatch Loss= 2.188496, Training Accuracy= 1.01806
Epoch= 2513, Minibatch Loss= 3.190585, Training Accuracy= 1.18439
Epoch= 2514, Minibatch Loss= 1.427708, Training Accuracy= 0.91333
Epoch= 2515, Minibatch Loss= 2.062505, Training Accuracy= 1.03580
Epoch= 2516, Minibatch Loss= 2.262784, Training Accuracy= 1.07896
Epoch= 2517, Minibatch Loss= 1.861232, Training Accuracy= 0.96988
Epoch= 2518, Minibatch Loss= 1.711072, Training Accuracy= 0.89862
Epoch= 2519, Minibatch Loss= 1.977793, Training Accuracy= 0.84950
Epoch= 2520, Minibatch Loss= 1.242197, Training Accuracy= 0.90244
Epoch= 2521, Minibatch Loss= 2.205705, Training Accuracy= 1.03046
Epoch= 2522, Minibatch Loss= 2.233516, Training Accuracy= 0.97786
Epoch= 2523, Minibatch Loss= 3.652453, Training Accuracy= 1.39108
Epoch= 2524, Minibatch Loss= 1.369898, Training Accuracy= 0.86219
Epoch= 2525, Minibatch Loss= 2.670493, Training Accuracy= 1.08090
Epoch= 2526, Minibatch Loss= 1.799644, Training Accuracy= 0.97301
Epoch= 2527, Minibatch Loss= 2.934793, Training Accuracy= 1.08979
Epoch= 2528, Minibatch Loss= 2.402869, Training Accuracy= 1.00523
Epoch= 2529, Minibatch Loss= 1.824383, Training Accuracy= 0.89258
Epoch= 2530, Minibatch Loss= 1.296310, Training Accuracy= 0.67032
Epoch= 2531, Minibatch Loss= 2.103014, Training Accuracy= 0.92097
Epoch= 2532, Minibatch Loss= 3.007088, Training Accuracy= 1.19390
Epoch= 2533, Minibatch Loss= 1.829192, Training Accuracy= 0.98386
Epoch= 2534, Minibatch Loss= 1.942204, Training Accuracy= 0.93015
Epoch= 2535, Minibatch Loss= 1.301194, Training Accuracy= 0.89888
Epoch= 2536, Minibatch Loss= 1.237980, Training Accuracy= 0.88687
Epoch= 2537, Minibatch Loss= 1.222369, Training Accuracy= 0.77290
Epoch= 2538, Minibatch Loss= 0.835251, Training Accuracy= 0.69143
Epoch= 2539, Minibatch Loss= 1.410797, Training Accuracy= 0.82362
Epoch= 2540, Minibatch Loss= 2.266901, Training Accuracy= 1.02028
Epoch= 2541, Minibatch Loss= 1.920665, Training Accuracy= 1.00272
Epoch= 2542, Minibatch Loss= 1.657538, Training Accuracy= 0.87594
Epoch= 2543, Minibatch Loss= 1.843559, Training Accuracy= 0.92392
Epoch= 2544, Minibatch Loss= 2.084504, Training Accuracy= 0.96586
Epoch= 2545, Minibatch Loss= 2.190972, Training Accuracy= 1.02085
Epoch= 2546, Minibatch Loss= 1.650582, Training Accuracy= 0.87670
Epoch= 2547, Minibatch Loss= 1.045582, Training Accuracy= 0.74631
Epoch= 2548, Minibatch Loss= 2.253149, Training Accuracy= 0.99435
Epoch= 2549, Minibatch Loss= 1.922062, Training Accuracy= 0.98152
Epoch= 2550, Minibatch Loss= 1.771982, Training Accuracy= 0.92679
Epoch= 2551, Minibatch Loss= 2.737758, Training Accuracy= 1.20944
Epoch= 2552, Minibatch Loss= 2.277611, Training Accuracy= 1.03693
Epoch= 2553, Minibatch Loss= 1.600472, Training Accuracy= 0.88380
Epoch= 2554, Minibatch Loss= 2.605674, Training Accuracy= 1.06967
Epoch= 2555, Minibatch Loss= 1.113463, Training Accuracy= 0.80181
Epoch= 2556, Minibatch Loss= 1.302427, Training Accuracy= 0.83656
Epoch= 2557, Minibatch Loss= 1.706383, Training Accuracy= 0.93253
Epoch= 2558, Minibatch Loss= 1.553251, Training Accuracy= 0.77149
Epoch= 2559, Minibatch Loss= 1.438753, Training Accuracy= 0.87839
Epoch= 2560, Minibatch Loss= 1.505616, Training Accuracy= 0.81214
Epoch= 2561, Minibatch Loss= 0.922065, Training Accuracy= 0.72147
Epoch= 2562, Minibatch Loss= 2.305302, Training Accuracy= 0.98342
Epoch= 2563, Minibatch Loss= 1.365301, Training Accuracy= 0.75416
Epoch= 2564, Minibatch Loss= 1.104158, Training Accuracy= 0.76430
Epoch= 2565, Minibatch Loss= 2.039407, Training Accuracy= 0.97229
Epoch= 2566, Minibatch Loss= 1.653568, Training Accuracy= 0.89076
Epoch= 2567, Minibatch Loss= 1.646610, Training Accuracy= 0.89273
Epoch= 2568, Minibatch Loss= 1.645762, Training Accuracy= 0.93841
Epoch= 2569, Minibatch Loss= 2.629153, Training Accuracy= 1.04612
Epoch= 2570, Minibatch Loss= 0.852493, Training Accuracy= 0.69346
Epoch= 2571, Minibatch Loss= 1.635141, Training Accuracy= 0.90985
Epoch= 2572, Minibatch Loss= 1.829732, Training Accuracy= 0.81873
Epoch= 2573, Minibatch Loss= 1.605592, Training Accuracy= 0.93014
Epoch= 2574, Minibatch Loss= 1.973248, Training Accuracy= 0.97898
Epoch= 2575, Minibatch Loss= 1.661754, Training Accuracy= 0.91306
Epoch= 2576, Minibatch Loss= 1.455371, Training Accuracy= 0.88334
Epoch= 2577, Minibatch Loss= 1.574787, Training Accuracy= 0.89836
Epoch= 2578, Minibatch Loss= 2.095250, Training Accuracy= 1.01596
Epoch= 2579, Minibatch Loss= 2.794597, Training Accuracy= 1.10160
Epoch= 2580, Minibatch Loss= 2.363975, Training Accuracy= 1.10661
Epoch= 2581, Minibatch Loss= 1.902761, Training Accuracy= 0.98995
Epoch= 2582, Minibatch Loss= 3.059355, Training Accuracy= 1.28031
Epoch= 2583, Minibatch Loss= 3.498942, Training Accuracy= 1.19341
Epoch= 2584, Minibatch Loss= 1.927220, Training Accuracy= 0.97708
Epoch= 2585, Minibatch Loss= 2.570362, Training Accuracy= 1.11959
Epoch= 2586, Minibatch Loss= 1.169363, Training Accuracy= 0.78940
Epoch= 2587, Minibatch Loss= 2.058337, Training Accuracy= 0.89987
Epoch= 2588, Minibatch Loss= 2.225669, Training Accuracy= 1.09372
Epoch= 2589, Minibatch Loss= 1.719819, Training Accuracy= 0.87969
Epoch= 2590, Minibatch Loss= 1.031635, Training Accuracy= 0.79357
Epoch= 2591, Minibatch Loss= 1.713974, Training Accuracy= 0.95497
Epoch= 2592, Minibatch Loss= 1.009432, Training Accuracy= 0.68616
Epoch= 2593, Minibatch Loss= 0.977918, Training Accuracy= 0.70914
Epoch= 2594, Minibatch Loss= 3.259629, Training Accuracy= 1.30791
Epoch= 2595, Minibatch Loss= 2.668247, Training Accuracy= 1.11044
Epoch= 2596, Minibatch Loss= 1.981244, Training Accuracy= 1.01233
Epoch= 2597, Minibatch Loss= 1.981192, Training Accuracy= 0.99356
Epoch= 2598, Minibatch Loss= 1.919424, Training Accuracy= 0.86377
Epoch= 2599, Minibatch Loss= 2.235851, Training Accuracy= 1.02614
Epoch= 2600, Minibatch Loss= 1.563993, Training Accuracy= 0.81036
Epoch= 2601, Minibatch Loss= 2.017286, Training Accuracy= 0.95399
Epoch= 2602, Minibatch Loss= 1.535520, Training Accuracy= 0.91395
Epoch= 2603, Minibatch Loss= 1.686625, Training Accuracy= 1.02935
Epoch= 2604, Minibatch Loss= 1.045840, Training Accuracy= 0.73120
Epoch= 2605, Minibatch Loss= 1.478427, Training Accuracy= 0.74208
Epoch= 2606, Minibatch Loss= 2.174807, Training Accuracy= 0.88006
Epoch= 2607, Minibatch Loss= 2.226136, Training Accuracy= 0.93559
Epoch= 2608, Minibatch Loss= 1.145276, Training Accuracy= 0.67036
Epoch= 2609, Minibatch Loss= 2.586704, Training Accuracy= 1.01409
Epoch= 2610, Minibatch Loss= 1.274012, Training Accuracy= 0.82233
Epoch= 2611, Minibatch Loss= 1.651894, Training Accuracy= 0.96334
Epoch= 2612, Minibatch Loss= 1.412460, Training Accuracy= 0.83384
Epoch= 2613, Minibatch Loss= 1.993587, Training Accuracy= 0.92659
Epoch= 2614, Minibatch Loss= 1.436356, Training Accuracy= 0.93837
Epoch= 2615, Minibatch Loss= 1.122015, Training Accuracy= 0.79844
Epoch= 2616, Minibatch Loss= 1.755720, Training Accuracy= 0.89218
Epoch= 2617, Minibatch Loss= 2.650637, Training Accuracy= 1.06798
Epoch= 2618, Minibatch Loss= 0.982635, Training Accuracy= 0.76712
Epoch= 2619, Minibatch Loss= 1.403936, Training Accuracy= 0.78278
Epoch= 2620, Minibatch Loss= 2.552089, Training Accuracy= 1.12632
Epoch= 2621, Minibatch Loss= 1.566549, Training Accuracy= 0.81367
Epoch= 2622, Minibatch Loss= 1.269084, Training Accuracy= 0.88103
Epoch= 2623, Minibatch Loss= 1.324213, Training Accuracy= 0.81366
Epoch= 2624, Minibatch Loss= 1.299828, Training Accuracy= 0.80596
Epoch= 2625, Minibatch Loss= 1.756632, Training Accuracy= 0.93953
Epoch= 2626, Minibatch Loss= 2.318516, Training Accuracy= 1.05455
Epoch= 2627, Minibatch Loss= 1.685965, Training Accuracy= 0.90126
Epoch= 2628, Minibatch Loss= 3.068812, Training Accuracy= 1.17858
Epoch= 2629, Minibatch Loss= 2.636796, Training Accuracy= 1.08355
Epoch= 2630, Minibatch Loss= 1.198207, Training Accuracy= 0.79723
Epoch= 2631, Minibatch Loss= 1.266767, Training Accuracy= 0.79462
Epoch= 2632, Minibatch Loss= 1.886958, Training Accuracy= 0.89529
Epoch= 2633, Minibatch Loss= 1.906033, Training Accuracy= 0.89863
Epoch= 2634, Minibatch Loss= 2.155236, Training Accuracy= 0.94301
Epoch= 2635, Minibatch Loss= 1.773517, Training Accuracy= 0.90500
Epoch= 2636, Minibatch Loss= 0.754393, Training Accuracy= 0.66854
Epoch= 2637, Minibatch Loss= 0.959184, Training Accuracy= 0.71812
Epoch= 2638, Minibatch Loss= 1.687303, Training Accuracy= 0.87975
Epoch= 2639, Minibatch Loss= 1.142398, Training Accuracy= 0.71083
Epoch= 2640, Minibatch Loss= 4.093008, Training Accuracy= 1.39983
Epoch= 2641, Minibatch Loss= 1.691720, Training Accuracy= 0.92328
Epoch= 2642, Minibatch Loss= 1.342690, Training Accuracy= 0.81413
Epoch= 2643, Minibatch Loss= 2.126471, Training Accuracy= 0.90442
Epoch= 2644, Minibatch Loss= 2.658338, Training Accuracy= 1.14841
Epoch= 2645, Minibatch Loss= 2.867710, Training Accuracy= 1.21984
Epoch= 2646, Minibatch Loss= 2.343938, Training Accuracy= 1.08290
Epoch= 2647, Minibatch Loss= 1.664611, Training Accuracy= 0.92489
Epoch= 2648, Minibatch Loss= 1.805862, Training Accuracy= 0.98286
Epoch= 2649, Minibatch Loss= 1.948773, Training Accuracy= 0.93823
Epoch= 2650, Minibatch Loss= 1.769133, Training Accuracy= 0.97204
Epoch= 2651, Minibatch Loss= 1.319635, Training Accuracy= 0.83599
Epoch= 2652, Minibatch Loss= 2.212857, Training Accuracy= 0.95093
Epoch= 2653, Minibatch Loss= 2.006256, Training Accuracy= 0.92916
Epoch= 2654, Minibatch Loss= 1.654546, Training Accuracy= 0.82529
Epoch= 2655, Minibatch Loss= 0.818535, Training Accuracy= 0.69677
Epoch= 2656, Minibatch Loss= 2.778162, Training Accuracy= 1.02906
Epoch= 2657, Minibatch Loss= 1.773587, Training Accuracy= 0.89592
Epoch= 2658, Minibatch Loss= 2.448630, Training Accuracy= 1.08979
Epoch= 2659, Minibatch Loss= 1.646293, Training Accuracy= 0.91869
Epoch= 2660, Minibatch Loss= 0.932683, Training Accuracy= 0.67213
Epoch= 2661, Minibatch Loss= 2.427311, Training Accuracy= 0.99437
Epoch= 2662, Minibatch Loss= 1.167701, Training Accuracy= 0.74528
Epoch= 2663, Minibatch Loss= 3.333180, Training Accuracy= 1.18837
Epoch= 2664, Minibatch Loss= 1.323211, Training Accuracy= 0.82939
Epoch= 2665, Minibatch Loss= 2.258587, Training Accuracy= 1.00436
Epoch= 2666, Minibatch Loss= 1.901006, Training Accuracy= 0.99667
Epoch= 2667, Minibatch Loss= 1.430096, Training Accuracy= 0.96810
Epoch= 2668, Minibatch Loss= 1.392972, Training Accuracy= 0.85185
Epoch= 2669, Minibatch Loss= 1.650380, Training Accuracy= 0.91469
Epoch= 2670, Minibatch Loss= 1.626623, Training Accuracy= 0.82529
Epoch= 2671, Minibatch Loss= 2.327396, Training Accuracy= 1.01887
Epoch= 2672, Minibatch Loss= 1.417231, Training Accuracy= 0.87490
Epoch= 2673, Minibatch Loss= 1.536463, Training Accuracy= 0.87134
Epoch= 2674, Minibatch Loss= 0.896893, Training Accuracy= 0.76213
Epoch= 2675, Minibatch Loss= 0.945356, Training Accuracy= 0.75198
Epoch= 2676, Minibatch Loss= 2.556382, Training Accuracy= 1.07674
Epoch= 2677, Minibatch Loss= 1.136877, Training Accuracy= 0.76578
Epoch= 2678, Minibatch Loss= 2.442010, Training Accuracy= 1.05022
Epoch= 2679, Minibatch Loss= 1.446671, Training Accuracy= 0.83934
Epoch= 2680, Minibatch Loss= 1.185048, Training Accuracy= 0.74653
Epoch= 2681, Minibatch Loss= 2.277626, Training Accuracy= 0.91428
Epoch= 2682, Minibatch Loss= 1.386766, Training Accuracy= 0.93210
Epoch= 2683, Minibatch Loss= 1.124754, Training Accuracy= 0.70860
Epoch= 2684, Minibatch Loss= 1.886354, Training Accuracy= 0.90071
Epoch= 2685, Minibatch Loss= 2.569961, Training Accuracy= 1.07773
Epoch= 2686, Minibatch Loss= 1.517199, Training Accuracy= 0.87799
Epoch= 2687, Minibatch Loss= 2.090264, Training Accuracy= 0.88547
Epoch= 2688, Minibatch Loss= 2.366681, Training Accuracy= 1.00800
Epoch= 2689, Minibatch Loss= 2.143159, Training Accuracy= 1.00782
Epoch= 2690, Minibatch Loss= 1.117562, Training Accuracy= 0.75401
Epoch= 2691, Minibatch Loss= 2.851029, Training Accuracy= 1.06157
Epoch= 2692, Minibatch Loss= 2.497263, Training Accuracy= 1.07312
Epoch= 2693, Minibatch Loss= 1.593230, Training Accuracy= 0.96060
Epoch= 2694, Minibatch Loss= 1.689011, Training Accuracy= 0.93489
Epoch= 2695, Minibatch Loss= 1.906770, Training Accuracy= 0.92036
Epoch= 2696, Minibatch Loss= 1.331122, Training Accuracy= 0.85281
Epoch= 2697, Minibatch Loss= 1.866434, Training Accuracy= 0.99916
Epoch= 2698, Minibatch Loss= 0.809356, Training Accuracy= 0.68656
Epoch= 2699, Minibatch Loss= 1.596850, Training Accuracy= 0.74440
Epoch= 2700, Minibatch Loss= 1.957660, Training Accuracy= 1.04714
Epoch= 2701, Minibatch Loss= 1.204673, Training Accuracy= 0.85587
Epoch= 2702, Minibatch Loss= 1.493174, Training Accuracy= 0.86204
Epoch= 2703, Minibatch Loss= 3.124941, Training Accuracy= 1.20629
Epoch= 2704, Minibatch Loss= 2.525675, Training Accuracy= 1.03060
Epoch= 2705, Minibatch Loss= 1.138178, Training Accuracy= 0.75352
Epoch= 2706, Minibatch Loss= 2.270222, Training Accuracy= 0.99972
Epoch= 2707, Minibatch Loss= 1.841232, Training Accuracy= 1.02417
Epoch= 2708, Minibatch Loss= 1.344332, Training Accuracy= 0.83249
Epoch= 2709, Minibatch Loss= 2.304257, Training Accuracy= 1.07543
Epoch= 2710, Minibatch Loss= 1.446623, Training Accuracy= 0.92665
Epoch= 2711, Minibatch Loss= 3.945791, Training Accuracy= 1.39375
Epoch= 2712, Minibatch Loss= 1.350350, Training Accuracy= 0.84249
Epoch= 2713, Minibatch Loss= 2.130646, Training Accuracy= 0.87020
Epoch= 2714, Minibatch Loss= 2.197524, Training Accuracy= 0.95042
Epoch= 2715, Minibatch Loss= 1.719834, Training Accuracy= 0.87337
Epoch= 2716, Minibatch Loss= 1.997182, Training Accuracy= 1.01500
Epoch= 2717, Minibatch Loss= 3.367333, Training Accuracy= 1.26069
Epoch= 2718, Minibatch Loss= 1.361236, Training Accuracy= 0.77738
Epoch= 2719, Minibatch Loss= 1.377859, Training Accuracy= 0.89836
Epoch= 2720, Minibatch Loss= 1.511476, Training Accuracy= 0.95408
Epoch= 2721, Minibatch Loss= 1.905424, Training Accuracy= 0.99321
Epoch= 2722, Minibatch Loss= 1.225559, Training Accuracy= 0.79672
Epoch= 2723, Minibatch Loss= 1.625651, Training Accuracy= 0.86863
Epoch= 2724, Minibatch Loss= 1.630646, Training Accuracy= 0.81120
Epoch= 2725, Minibatch Loss= 2.353013, Training Accuracy= 0.98871
Epoch= 2726, Minibatch Loss= 2.642803, Training Accuracy= 1.18182
Epoch= 2727, Minibatch Loss= 1.719791, Training Accuracy= 0.77166
Epoch= 2728, Minibatch Loss= 2.307305, Training Accuracy= 1.03151
Epoch= 2729, Minibatch Loss= 1.322767, Training Accuracy= 0.82078
Epoch= 2730, Minibatch Loss= 0.659705, Training Accuracy= 0.60266
Epoch= 2731, Minibatch Loss= 1.200553, Training Accuracy= 0.78972
Epoch= 2732, Minibatch Loss= 1.459520, Training Accuracy= 0.80567
Epoch= 2733, Minibatch Loss= 2.271835, Training Accuracy= 1.06241
Epoch= 2734, Minibatch Loss= 1.442214, Training Accuracy= 0.81362
Epoch= 2735, Minibatch Loss= 0.658523, Training Accuracy= 0.63608
Epoch= 2736, Minibatch Loss= 1.816843, Training Accuracy= 0.93335
Epoch= 2737, Minibatch Loss= 2.086082, Training Accuracy= 0.94149
Epoch= 2738, Minibatch Loss= 1.709293, Training Accuracy= 0.86127
Epoch= 2739, Minibatch Loss= 1.317909, Training Accuracy= 0.79347
Epoch= 2740, Minibatch Loss= 0.855031, Training Accuracy= 0.69761
Epoch= 2741, Minibatch Loss= 2.615531, Training Accuracy= 1.14800
Epoch= 2742, Minibatch Loss= 1.122952, Training Accuracy= 0.76162
Epoch= 2743, Minibatch Loss= 2.251393, Training Accuracy= 0.97468
Epoch= 2744, Minibatch Loss= 2.504110, Training Accuracy= 1.03458
Epoch= 2745, Minibatch Loss= 1.389919, Training Accuracy= 0.87493
Epoch= 2746, Minibatch Loss= 1.467644, Training Accuracy= 0.78860
Epoch= 2747, Minibatch Loss= 1.110407, Training Accuracy= 0.78572
Epoch= 2748, Minibatch Loss= 1.311494, Training Accuracy= 0.83266
Epoch= 2749, Minibatch Loss= 1.061377, Training Accuracy= 0.81388
Epoch= 2750, Minibatch Loss= 1.053471, Training Accuracy= 0.80388
Epoch= 2751, Minibatch Loss= 0.679537, Training Accuracy= 0.65729
Epoch= 2752, Minibatch Loss= 1.873074, Training Accuracy= 0.99571
Epoch= 2753, Minibatch Loss= 1.855673, Training Accuracy= 0.97281
Epoch= 2754, Minibatch Loss= 1.849265, Training Accuracy= 0.83674
Epoch= 2755, Minibatch Loss= 1.274289, Training Accuracy= 0.78854
Epoch= 2756, Minibatch Loss= 1.787740, Training Accuracy= 0.99434
Epoch= 2757, Minibatch Loss= 1.328855, Training Accuracy= 0.82051
Epoch= 2758, Minibatch Loss= 2.613885, Training Accuracy= 1.10736
Epoch= 2759, Minibatch Loss= 1.799379, Training Accuracy= 0.94565
Epoch= 2760, Minibatch Loss= 1.334548, Training Accuracy= 0.84384
Epoch= 2761, Minibatch Loss= 1.186482, Training Accuracy= 0.72144
Epoch= 2762, Minibatch Loss= 1.627038, Training Accuracy= 0.88062
Epoch= 2763, Minibatch Loss= 1.602522, Training Accuracy= 0.92862
Epoch= 2764, Minibatch Loss= 1.928640, Training Accuracy= 0.89947
Epoch= 2765, Minibatch Loss= 1.766650, Training Accuracy= 0.93281
Epoch= 2766, Minibatch Loss= 1.509190, Training Accuracy= 0.94274
Epoch= 2767, Minibatch Loss= 2.354889, Training Accuracy= 1.00328
Epoch= 2768, Minibatch Loss= 2.051901, Training Accuracy= 0.96402
Epoch= 2769, Minibatch Loss= 2.014930, Training Accuracy= 1.06055
Epoch= 2770, Minibatch Loss= 1.841565, Training Accuracy= 0.94802
Epoch= 2771, Minibatch Loss= 1.773527, Training Accuracy= 0.95569
Epoch= 2772, Minibatch Loss= 1.502623, Training Accuracy= 0.90544
Epoch= 2773, Minibatch Loss= 1.555774, Training Accuracy= 0.79148
Epoch= 2774, Minibatch Loss= 1.668374, Training Accuracy= 0.86887
Epoch= 2775, Minibatch Loss= 1.653403, Training Accuracy= 0.89473
