Epoch= 0, Minibatch Loss= 23.520184, Training Accuracy= 3.92964
Epoch= 1527, Minibatch Loss= 48.193951, Training Accuracy= 5.86397
Epoch= 1528, Minibatch Loss= 33.319096, Training Accuracy= 4.74145
Epoch= 1529, Minibatch Loss= 27.900755, Training Accuracy= 4.39751
Epoch= 1530, Minibatch Loss= 19.245329, Training Accuracy= 3.63369
Epoch= 1531, Minibatch Loss= 45.713146, Training Accuracy= 5.57200
Epoch= 1532, Minibatch Loss= 29.784660, Training Accuracy= 4.42582
Epoch= 1533, Minibatch Loss= 46.334473, Training Accuracy= 5.64424
Epoch= 1534, Minibatch Loss= 52.343262, Training Accuracy= 5.48908
Epoch= 1535, Minibatch Loss= 30.716164, Training Accuracy= 4.51109
Epoch= 1536, Minibatch Loss= 50.379250, Training Accuracy= 5.61536
Epoch= 1537, Minibatch Loss= 41.610043, Training Accuracy= 4.93731
Epoch= 1538, Minibatch Loss= 29.871841, Training Accuracy= 4.66538
Epoch= 1539, Minibatch Loss= 32.462284, Training Accuracy= 4.76699
Epoch= 1540, Minibatch Loss= 26.265928, Training Accuracy= 4.11818
Epoch= 1541, Minibatch Loss= 31.918407, Training Accuracy= 4.35688
Epoch= 1542, Minibatch Loss= 30.073139, Training Accuracy= 4.43261
Epoch= 1543, Minibatch Loss= 36.263317, Training Accuracy= 4.73467
Epoch= 1544, Minibatch Loss= 32.078419, Training Accuracy= 4.27034
Epoch= 1545, Minibatch Loss= 44.287552, Training Accuracy= 5.22565
Epoch= 1546, Minibatch Loss= 29.815716, Training Accuracy= 4.58389
Epoch= 1547, Minibatch Loss= 25.003723, Training Accuracy= 3.96883
Epoch= 1548, Minibatch Loss= 25.904736, Training Accuracy= 4.07246
Epoch= 1549, Minibatch Loss= 26.165987, Training Accuracy= 4.21315
Epoch= 1550, Minibatch Loss= 26.984062, Training Accuracy= 4.08239
Epoch= 1551, Minibatch Loss= 34.146595, Training Accuracy= 4.81877
Epoch= 1552, Minibatch Loss= 26.579233, Training Accuracy= 4.17456
Epoch= 1553, Minibatch Loss= 36.732105, Training Accuracy= 4.90712
Epoch= 1554, Minibatch Loss= 33.313404, Training Accuracy= 4.64779
Epoch= 1555, Minibatch Loss= 33.368553, Training Accuracy= 4.68099
Epoch= 1556, Minibatch Loss= 41.864346, Training Accuracy= 5.03981
Epoch= 1557, Minibatch Loss= 29.643085, Training Accuracy= 4.45293
Epoch= 1558, Minibatch Loss= 45.771290, Training Accuracy= 5.49724
Epoch= 1559, Minibatch Loss= 46.205910, Training Accuracy= 5.65103
Epoch= 1560, Minibatch Loss= 41.557060, Training Accuracy= 5.12564
Epoch= 1561, Minibatch Loss= 39.792984, Training Accuracy= 4.64347
Epoch= 1562, Minibatch Loss= 26.925453, Training Accuracy= 4.02521
Epoch= 1563, Minibatch Loss= 31.992687, Training Accuracy= 4.40896
Epoch= 1564, Minibatch Loss= 38.124630, Training Accuracy= 4.89225
Epoch= 1565, Minibatch Loss= 30.473482, Training Accuracy= 4.21957
Epoch= 1566, Minibatch Loss= 47.504990, Training Accuracy= 5.81578
Epoch= 1567, Minibatch Loss= 21.642439, Training Accuracy= 3.85969
Epoch= 1568, Minibatch Loss= 39.034149, Training Accuracy= 4.93412
Epoch= 1569, Minibatch Loss= 32.007664, Training Accuracy= 4.35472
Epoch= 1570, Minibatch Loss= 37.140362, Training Accuracy= 4.86995
Epoch= 1571, Minibatch Loss= 44.408234, Training Accuracy= 5.38169
Epoch= 1572, Minibatch Loss= 41.211514, Training Accuracy= 5.29948
Epoch= 1573, Minibatch Loss= 45.767086, Training Accuracy= 5.56616
Epoch= 1574, Minibatch Loss= 46.145695, Training Accuracy= 5.66559
Epoch= 1575, Minibatch Loss= 31.492033, Training Accuracy= 4.41869
Epoch= 1576, Minibatch Loss= 34.447628, Training Accuracy= 4.63081
Epoch= 1577, Minibatch Loss= 29.948132, Training Accuracy= 4.38834
Epoch= 1578, Minibatch Loss= 31.571793, Training Accuracy= 4.31911
Epoch= 1579, Minibatch Loss= 24.240358, Training Accuracy= 4.02352
Epoch= 1580, Minibatch Loss= 24.366522, Training Accuracy= 3.95097
Epoch= 1581, Minibatch Loss= 38.662724, Training Accuracy= 4.99969
Epoch= 1582, Minibatch Loss= 35.817772, Training Accuracy= 4.74682
Epoch= 1583, Minibatch Loss= 39.923363, Training Accuracy= 5.00974
Epoch= 1584, Minibatch Loss= 36.350166, Training Accuracy= 5.09149
Epoch= 1585, Minibatch Loss= 26.791328, Training Accuracy= 3.92550
Epoch= 1586, Minibatch Loss= 34.640690, Training Accuracy= 5.04464
Epoch= 1587, Minibatch Loss= 42.069340, Training Accuracy= 4.79373
Epoch= 1588, Minibatch Loss= 27.588665, Training Accuracy= 4.03814
Epoch= 1589, Minibatch Loss= 37.546806, Training Accuracy= 5.02422
Epoch= 1590, Minibatch Loss= 25.852041, Training Accuracy= 4.08359
Epoch= 1591, Minibatch Loss= 37.463013, Training Accuracy= 4.69565
Epoch= 1592, Minibatch Loss= 39.190990, Training Accuracy= 4.84710
Epoch= 1593, Minibatch Loss= 43.167103, Training Accuracy= 5.09134
Epoch= 1594, Minibatch Loss= 34.182247, Training Accuracy= 4.54038
Epoch= 1595, Minibatch Loss= 29.331575, Training Accuracy= 4.43315
Epoch= 1596, Minibatch Loss= 36.341164, Training Accuracy= 5.03078
Epoch= 1597, Minibatch Loss= 36.230644, Training Accuracy= 4.39948
Epoch= 1598, Minibatch Loss= 32.341034, Training Accuracy= 4.42094
Epoch= 1599, Minibatch Loss= 39.565685, Training Accuracy= 5.12116
Epoch= 1600, Minibatch Loss= 46.994835, Training Accuracy= 5.35999
Epoch= 1601, Minibatch Loss= 40.228924, Training Accuracy= 5.01980
Epoch= 1602, Minibatch Loss= 42.605480, Training Accuracy= 5.24510
Epoch= 1603, Minibatch Loss= 36.182507, Training Accuracy= 5.03864
Epoch= 1604, Minibatch Loss= 28.887348, Training Accuracy= 4.19481
Epoch= 1605, Minibatch Loss= 36.582001, Training Accuracy= 4.73821
Epoch= 1606, Minibatch Loss= 52.767200, Training Accuracy= 5.90031
Epoch= 1607, Minibatch Loss= 38.126358, Training Accuracy= 4.89635
Epoch= 1608, Minibatch Loss= 26.632986, Training Accuracy= 4.24892
Epoch= 1609, Minibatch Loss= 38.192276, Training Accuracy= 5.13597
Epoch= 1610, Minibatch Loss= 28.586428, Training Accuracy= 4.09751
Epoch= 1611, Minibatch Loss= 28.124983, Training Accuracy= 4.19216
Epoch= 1612, Minibatch Loss= 33.796738, Training Accuracy= 4.49056
Epoch= 1613, Minibatch Loss= 27.462896, Training Accuracy= 4.24001
Epoch= 1614, Minibatch Loss= 33.537323, Training Accuracy= 4.38614
Epoch= 1615, Minibatch Loss= 42.367569, Training Accuracy= 5.31632
Epoch= 1616, Minibatch Loss= 38.107567, Training Accuracy= 4.89819
Epoch= 1617, Minibatch Loss= 34.419056, Training Accuracy= 4.71928
Epoch= 1618, Minibatch Loss= 33.883801, Training Accuracy= 4.50841
Epoch= 1619, Minibatch Loss= 53.261890, Training Accuracy= 5.84757
Epoch= 1620, Minibatch Loss= 38.848991, Training Accuracy= 4.72897
Epoch= 1621, Minibatch Loss= 32.778008, Training Accuracy= 4.66986
Epoch= 1622, Minibatch Loss= 38.918274, Training Accuracy= 5.07774
Epoch= 1623, Minibatch Loss= 38.112167, Training Accuracy= 4.73466
Epoch= 1624, Minibatch Loss= 17.750202, Training Accuracy= 3.40133
Epoch= 1625, Minibatch Loss= 25.609007, Training Accuracy= 3.94647
Epoch= 1626, Minibatch Loss= 39.863277, Training Accuracy= 5.14169
Epoch= 1627, Minibatch Loss= 28.779045, Training Accuracy= 4.19751
Epoch= 1628, Minibatch Loss= 43.135269, Training Accuracy= 5.30946
Epoch= 1629, Minibatch Loss= 30.162956, Training Accuracy= 4.52510
Epoch= 1630, Minibatch Loss= 35.824482, Training Accuracy= 5.00822
Epoch= 1631, Minibatch Loss= 29.230295, Training Accuracy= 4.10872
Epoch= 1632, Minibatch Loss= 30.439756, Training Accuracy= 4.48127
Epoch= 1633, Minibatch Loss= 34.372921, Training Accuracy= 4.87532
Epoch= 1634, Minibatch Loss= 24.014524, Training Accuracy= 3.96025
Epoch= 1635, Minibatch Loss= 33.938759, Training Accuracy= 4.63750
Epoch= 1636, Minibatch Loss= 36.866322, Training Accuracy= 5.10748
Epoch= 1637, Minibatch Loss= 24.455488, Training Accuracy= 3.90963
Epoch= 1638, Minibatch Loss= 34.022247, Training Accuracy= 4.54708
Epoch= 1639, Minibatch Loss= 41.444473, Training Accuracy= 5.37752
Epoch= 1640, Minibatch Loss= 35.548420, Training Accuracy= 4.77226
Epoch= 1641, Minibatch Loss= 42.228931, Training Accuracy= 5.00685
Epoch= 1642, Minibatch Loss= 32.958004, Training Accuracy= 4.66267
Epoch= 1643, Minibatch Loss= 33.912155, Training Accuracy= 4.98998
Epoch= 1644, Minibatch Loss= 30.132072, Training Accuracy= 4.50556
Epoch= 1645, Minibatch Loss= 38.582676, Training Accuracy= 4.98790
Epoch= 1646, Minibatch Loss= 39.528786, Training Accuracy= 5.16880
Epoch= 1647, Minibatch Loss= 35.626816, Training Accuracy= 4.79837
Epoch= 1648, Minibatch Loss= 39.866070, Training Accuracy= 4.83045
Epoch= 1649, Minibatch Loss= 46.574127, Training Accuracy= 5.65407
Epoch= 1650, Minibatch Loss= 30.336391, Training Accuracy= 4.33678
Epoch= 1651, Minibatch Loss= 30.702845, Training Accuracy= 4.53322
Epoch= 1652, Minibatch Loss= 46.346397, Training Accuracy= 5.20664
Epoch= 1653, Minibatch Loss= 35.654770, Training Accuracy= 5.08883
Epoch= 1654, Minibatch Loss= 35.374199, Training Accuracy= 4.87599
Epoch= 1655, Minibatch Loss= 26.092093, Training Accuracy= 4.23164
Epoch= 1656, Minibatch Loss= 34.469925, Training Accuracy= 4.43856
Epoch= 1657, Minibatch Loss= 31.712479, Training Accuracy= 4.49760
Epoch= 1658, Minibatch Loss= 37.240326, Training Accuracy= 4.95809
Epoch= 1659, Minibatch Loss= 30.657120, Training Accuracy= 4.33729
Epoch= 1660, Minibatch Loss= 28.052649, Training Accuracy= 4.22320
Epoch= 1661, Minibatch Loss= 36.585316, Training Accuracy= 5.10575
Epoch= 1662, Minibatch Loss= 37.180454, Training Accuracy= 4.70585
Epoch= 1663, Minibatch Loss= 37.961502, Training Accuracy= 5.10764
Epoch= 1664, Minibatch Loss= 36.575687, Training Accuracy= 4.68724
Epoch= 1665, Minibatch Loss= 37.177433, Training Accuracy= 4.72650
Epoch= 1666, Minibatch Loss= 28.514751, Training Accuracy= 4.30511
Epoch= 1667, Minibatch Loss= 22.019053, Training Accuracy= 3.83505
Epoch= 1668, Minibatch Loss= 38.456455, Training Accuracy= 4.98793
Epoch= 1669, Minibatch Loss= 32.225758, Training Accuracy= 4.39634
Epoch= 1670, Minibatch Loss= 39.982655, Training Accuracy= 4.90816
Epoch= 1671, Minibatch Loss= 30.111094, Training Accuracy= 4.49527
Epoch= 1672, Minibatch Loss= 41.385094, Training Accuracy= 5.44159
Epoch= 1673, Minibatch Loss= 28.567425, Training Accuracy= 4.02497
Epoch= 1674, Minibatch Loss= 54.546364, Training Accuracy= 5.90333
Epoch= 1675, Minibatch Loss= 44.492554, Training Accuracy= 5.23612
Epoch= 1676, Minibatch Loss= 27.984983, Training Accuracy= 4.24598
Epoch= 1677, Minibatch Loss= 22.743408, Training Accuracy= 3.78367
Epoch= 1678, Minibatch Loss= 41.379726, Training Accuracy= 5.02577
Epoch= 1679, Minibatch Loss= 39.682446, Training Accuracy= 4.99290
Epoch= 1680, Minibatch Loss= 30.175459, Training Accuracy= 4.15981
Epoch= 1681, Minibatch Loss= 29.926533, Training Accuracy= 4.38450
Epoch= 1682, Minibatch Loss= 41.454750, Training Accuracy= 4.80359
Epoch= 1683, Minibatch Loss= 24.343311, Training Accuracy= 3.81589
Epoch= 1684, Minibatch Loss= 29.242290, Training Accuracy= 4.33439
Epoch= 1685, Minibatch Loss= 38.019333, Training Accuracy= 5.06706
Epoch= 1686, Minibatch Loss= 36.576351, Training Accuracy= 4.89748
Epoch= 1687, Minibatch Loss= 37.539337, Training Accuracy= 4.95533
Epoch= 1688, Minibatch Loss= 31.151871, Training Accuracy= 4.40900
Epoch= 1689, Minibatch Loss= 43.972816, Training Accuracy= 5.42312
Epoch= 1690, Minibatch Loss= 21.820154, Training Accuracy= 3.70865
Epoch= 1691, Minibatch Loss= 36.133984, Training Accuracy= 4.71955
Epoch= 1692, Minibatch Loss= 42.742523, Training Accuracy= 5.30645
Epoch= 1693, Minibatch Loss= 29.561260, Training Accuracy= 4.54574
Epoch= 1694, Minibatch Loss= 25.893970, Training Accuracy= 3.76706
Epoch= 1695, Minibatch Loss= 30.296579, Training Accuracy= 4.36903
Epoch= 1696, Minibatch Loss= 45.080231, Training Accuracy= 5.60677
Epoch= 1697, Minibatch Loss= 28.806791, Training Accuracy= 4.20831
Epoch= 1698, Minibatch Loss= 59.967026, Training Accuracy= 5.49819
Epoch= 1699, Minibatch Loss= 27.482250, Training Accuracy= 4.16416
Epoch= 1700, Minibatch Loss= 35.670235, Training Accuracy= 4.78717
Epoch= 1701, Minibatch Loss= 25.426912, Training Accuracy= 3.87613
Epoch= 1702, Minibatch Loss= 35.167374, Training Accuracy= 4.58415
Epoch= 1703, Minibatch Loss= 41.768787, Training Accuracy= 5.39956
Epoch= 1704, Minibatch Loss= 39.671608, Training Accuracy= 5.23369
Epoch= 1705, Minibatch Loss= 28.487831, Training Accuracy= 4.29535
Epoch= 1706, Minibatch Loss= 41.824631, Training Accuracy= 5.30496
Epoch= 1707, Minibatch Loss= 39.755375, Training Accuracy= 4.77598
Epoch= 1708, Minibatch Loss= 34.766884, Training Accuracy= 4.54736
Epoch= 1709, Minibatch Loss= 18.148243, Training Accuracy= 3.46252
Epoch= 1710, Minibatch Loss= 34.001934, Training Accuracy= 4.41991
Epoch= 1711, Minibatch Loss= 35.509857, Training Accuracy= 4.67502
Epoch= 1712, Minibatch Loss= 30.976355, Training Accuracy= 4.40642
Epoch= 1713, Minibatch Loss= 33.035240, Training Accuracy= 4.67934
Epoch= 1714, Minibatch Loss= 40.834316, Training Accuracy= 4.78420
Epoch= 1715, Minibatch Loss= 35.819283, Training Accuracy= 4.85618
Epoch= 1716, Minibatch Loss= 30.069717, Training Accuracy= 4.15031
Epoch= 1717, Minibatch Loss= 41.468094, Training Accuracy= 5.14559
Epoch= 1718, Minibatch Loss= 40.241680, Training Accuracy= 5.03736
Epoch= 1719, Minibatch Loss= 36.086109, Training Accuracy= 4.94171
Epoch= 1720, Minibatch Loss= 33.436100, Training Accuracy= 4.53578
Epoch= 1721, Minibatch Loss= 35.999638, Training Accuracy= 4.89438
Epoch= 1722, Minibatch Loss= 24.324518, Training Accuracy= 4.11365
Epoch= 1723, Minibatch Loss= 35.887016, Training Accuracy= 4.94437
Epoch= 1724, Minibatch Loss= 39.760807, Training Accuracy= 5.09218
Epoch= 1725, Minibatch Loss= 37.158726, Training Accuracy= 4.86802
Epoch= 1726, Minibatch Loss= 24.831026, Training Accuracy= 4.06988
Epoch= 1727, Minibatch Loss= 34.247921, Training Accuracy= 4.82926
Epoch= 1728, Minibatch Loss= 25.913313, Training Accuracy= 3.79165
Epoch= 1729, Minibatch Loss= 25.105972, Training Accuracy= 3.79198
Epoch= 1730, Minibatch Loss= 32.400597, Training Accuracy= 4.62534
Epoch= 1731, Minibatch Loss= 25.697769, Training Accuracy= 3.94536
Epoch= 1732, Minibatch Loss= 34.345169, Training Accuracy= 4.92139
Epoch= 1733, Minibatch Loss= 34.437061, Training Accuracy= 4.79128
Epoch= 1734, Minibatch Loss= 46.652290, Training Accuracy= 5.53257
Epoch= 1735, Minibatch Loss= 24.992973, Training Accuracy= 4.24963
Epoch= 1736, Minibatch Loss= 29.055138, Training Accuracy= 4.26923
Epoch= 1737, Minibatch Loss= 37.282993, Training Accuracy= 4.67631
Epoch= 1738, Minibatch Loss= 35.565380, Training Accuracy= 4.85903
Epoch= 1739, Minibatch Loss= 38.612381, Training Accuracy= 4.96979
Epoch= 1740, Minibatch Loss= 37.783646, Training Accuracy= 4.57428
Epoch= 1741, Minibatch Loss= 27.163536, Training Accuracy= 3.93903
Epoch= 1742, Minibatch Loss= 30.301001, Training Accuracy= 4.40743
Epoch= 1743, Minibatch Loss= 40.804974, Training Accuracy= 5.09899
Epoch= 1744, Minibatch Loss= 27.152527, Training Accuracy= 4.06995
Epoch= 1745, Minibatch Loss= 38.233089, Training Accuracy= 5.16324
Epoch= 1746, Minibatch Loss= 37.436848, Training Accuracy= 4.91875
Epoch= 1747, Minibatch Loss= 34.762081, Training Accuracy= 5.07692
Epoch= 1748, Minibatch Loss= 30.416161, Training Accuracy= 4.21664
Epoch= 1749, Minibatch Loss= 34.125755, Training Accuracy= 4.51680
Epoch= 1750, Minibatch Loss= 33.921356, Training Accuracy= 4.78246
Epoch= 1751, Minibatch Loss= 45.991386, Training Accuracy= 5.39964
Epoch= 1752, Minibatch Loss= 35.051598, Training Accuracy= 4.75874
Epoch= 1753, Minibatch Loss= 37.175419, Training Accuracy= 4.87190
Epoch= 1754, Minibatch Loss= 34.019482, Training Accuracy= 4.43170
Epoch= 1755, Minibatch Loss= 42.446129, Training Accuracy= 5.10649
Epoch= 1756, Minibatch Loss= 47.605236, Training Accuracy= 5.54676
Epoch= 1757, Minibatch Loss= 22.085220, Training Accuracy= 3.92968
Epoch= 1758, Minibatch Loss= 34.693592, Training Accuracy= 4.70309
Epoch= 1759, Minibatch Loss= 22.779434, Training Accuracy= 3.87740
Epoch= 1760, Minibatch Loss= 32.011642, Training Accuracy= 4.74064
Epoch= 1761, Minibatch Loss= 27.412596, Training Accuracy= 4.19245
Epoch= 1762, Minibatch Loss= 32.953861, Training Accuracy= 4.58919
Epoch= 1763, Minibatch Loss= 48.603207, Training Accuracy= 5.45528
Epoch= 1764, Minibatch Loss= 35.496681, Training Accuracy= 4.98491
Epoch= 1765, Minibatch Loss= 20.815273, Training Accuracy= 3.72166
Epoch= 1766, Minibatch Loss= 36.957981, Training Accuracy= 4.85062
Epoch= 1767, Minibatch Loss= 32.671268, Training Accuracy= 4.49736
Epoch= 1768, Minibatch Loss= 30.511116, Training Accuracy= 3.72678
Epoch= 1769, Minibatch Loss= 39.234085, Training Accuracy= 4.98435
Epoch= 1770, Minibatch Loss= 43.185471, Training Accuracy= 5.42579
Epoch= 1771, Minibatch Loss= 25.616240, Training Accuracy= 4.17164
Epoch= 1772, Minibatch Loss= 32.070911, Training Accuracy= 4.39458
Epoch= 1773, Minibatch Loss= 22.098305, Training Accuracy= 3.64006
Epoch= 1774, Minibatch Loss= 35.631725, Training Accuracy= 4.82190
Epoch= 1775, Minibatch Loss= 28.539356, Training Accuracy= 4.10964
Epoch= 1776, Minibatch Loss= 38.810654, Training Accuracy= 4.98175
Epoch= 1777, Minibatch Loss= 31.320053, Training Accuracy= 4.54859
Epoch= 1778, Minibatch Loss= 45.106358, Training Accuracy= 5.30160
Epoch= 1779, Minibatch Loss= 31.600962, Training Accuracy= 4.61189
Epoch= 1780, Minibatch Loss= 30.394909, Training Accuracy= 4.07898
Epoch= 1781, Minibatch Loss= 36.963936, Training Accuracy= 4.81877
Epoch= 1782, Minibatch Loss= 31.883551, Training Accuracy= 4.51862
Epoch= 1783, Minibatch Loss= 35.596397, Training Accuracy= 4.82771
Epoch= 1784, Minibatch Loss= 34.143013, Training Accuracy= 4.41410
Epoch= 1785, Minibatch Loss= 29.051609, Training Accuracy= 4.48498
Epoch= 1786, Minibatch Loss= 32.367737, Training Accuracy= 4.36260
Epoch= 1787, Minibatch Loss= 49.307648, Training Accuracy= 5.77667
Epoch= 1788, Minibatch Loss= 30.300869, Training Accuracy= 4.63604
Epoch= 1789, Minibatch Loss= 26.434729, Training Accuracy= 3.71346
Epoch= 1790, Minibatch Loss= 44.831863, Training Accuracy= 5.28830
Epoch= 1791, Minibatch Loss= 58.313046, Training Accuracy= 6.29576
Epoch= 1792, Minibatch Loss= 27.698715, Training Accuracy= 4.16367
Epoch= 1793, Minibatch Loss= 33.446995, Training Accuracy= 4.47995
Epoch= 1794, Minibatch Loss= 44.118805, Training Accuracy= 5.22493
Epoch= 1795, Minibatch Loss= 29.155594, Training Accuracy= 4.14770
Epoch= 1796, Minibatch Loss= 47.274693, Training Accuracy= 5.71015
Epoch= 1797, Minibatch Loss= 34.221302, Training Accuracy= 4.72930
Epoch= 1798, Minibatch Loss= 35.240509, Training Accuracy= 4.57939
Epoch= 1799, Minibatch Loss= 38.977943, Training Accuracy= 5.03224
Epoch= 1800, Minibatch Loss= 39.051464, Training Accuracy= 4.71146
Epoch= 1801, Minibatch Loss= 47.836205, Training Accuracy= 5.49576
Epoch= 1802, Minibatch Loss= 40.836788, Training Accuracy= 5.22375
Epoch= 1803, Minibatch Loss= 29.780079, Training Accuracy= 4.28243
Epoch= 1804, Minibatch Loss= 39.103504, Training Accuracy= 5.22432
Epoch= 1805, Minibatch Loss= 43.305580, Training Accuracy= 5.45258
Epoch= 1806, Minibatch Loss= 27.037531, Training Accuracy= 4.12296
Epoch= 1807, Minibatch Loss= 37.893761, Training Accuracy= 5.06744
Epoch= 1808, Minibatch Loss= 30.831270, Training Accuracy= 4.35089
Epoch= 1809, Minibatch Loss= 24.095713, Training Accuracy= 3.91974
Epoch= 1810, Minibatch Loss= 33.792747, Training Accuracy= 4.79429
Epoch= 1811, Minibatch Loss= 42.301479, Training Accuracy= 5.04753
Epoch= 1812, Minibatch Loss= 24.678963, Training Accuracy= 3.73823
Epoch= 1813, Minibatch Loss= 37.329643, Training Accuracy= 4.97646
Epoch= 1814, Minibatch Loss= 39.037971, Training Accuracy= 4.81167
Epoch= 1815, Minibatch Loss= 26.544029, Training Accuracy= 4.44619
Epoch= 1816, Minibatch Loss= 33.457493, Training Accuracy= 4.61476
Epoch= 1817, Minibatch Loss= 27.216702, Training Accuracy= 3.92840
Epoch= 1818, Minibatch Loss= 39.590973, Training Accuracy= 4.96748
Epoch= 1819, Minibatch Loss= 32.285816, Training Accuracy= 4.81465
Epoch= 1820, Minibatch Loss= 26.076916, Training Accuracy= 4.08770
Epoch= 1821, Minibatch Loss= 35.686962, Training Accuracy= 4.75870
Epoch= 1822, Minibatch Loss= 43.708202, Training Accuracy= 5.25963
Epoch= 1823, Minibatch Loss= 39.138988, Training Accuracy= 4.80135
Epoch= 1824, Minibatch Loss= 31.620771, Training Accuracy= 4.46816
Epoch= 1825, Minibatch Loss= 55.536964, Training Accuracy= 6.01940
Epoch= 1826, Minibatch Loss= 42.352612, Training Accuracy= 5.17261
Epoch= 1827, Minibatch Loss= 29.978012, Training Accuracy= 4.16594
Epoch= 1828, Minibatch Loss= 36.442673, Training Accuracy= 5.08722
Epoch= 1829, Minibatch Loss= 35.567089, Training Accuracy= 5.00312
Epoch= 1830, Minibatch Loss= 29.658211, Training Accuracy= 4.43161
Epoch= 1831, Minibatch Loss= 22.333267, Training Accuracy= 3.75266
Epoch= 1832, Minibatch Loss= 36.058079, Training Accuracy= 4.73501
Epoch= 1833, Minibatch Loss= 28.799429, Training Accuracy= 4.08679
Epoch= 1834, Minibatch Loss= 34.919098, Training Accuracy= 4.66712
Epoch= 1835, Minibatch Loss= 32.326889, Training Accuracy= 4.60391
Epoch= 1836, Minibatch Loss= 34.101086, Training Accuracy= 4.67788
Epoch= 1837, Minibatch Loss= 24.899887, Training Accuracy= 3.79497
Epoch= 1838, Minibatch Loss= 35.169037, Training Accuracy= 4.86645
Epoch= 1839, Minibatch Loss= 41.056496, Training Accuracy= 5.26031
Epoch= 1840, Minibatch Loss= 37.446918, Training Accuracy= 4.97650
Epoch= 1841, Minibatch Loss= 39.015739, Training Accuracy= 5.07456
Epoch= 1842, Minibatch Loss= 42.406162, Training Accuracy= 5.56939
Epoch= 1843, Minibatch Loss= 29.750147, Training Accuracy= 4.41164
Epoch= 1844, Minibatch Loss= 24.472561, Training Accuracy= 4.02367
Epoch= 1845, Minibatch Loss= 36.220219, Training Accuracy= 4.66904
Epoch= 1846, Minibatch Loss= 44.887421, Training Accuracy= 5.27491
Epoch= 1847, Minibatch Loss= 34.449780, Training Accuracy= 4.67845
Epoch= 1848, Minibatch Loss= 37.615677, Training Accuracy= 4.96040
Epoch= 1849, Minibatch Loss= 33.001369, Training Accuracy= 4.58696
Epoch= 1850, Minibatch Loss= 26.127729, Training Accuracy= 4.15344
Epoch= 1851, Minibatch Loss= 33.644157, Training Accuracy= 4.86911
Epoch= 1852, Minibatch Loss= 45.865036, Training Accuracy= 5.32935
Epoch= 1853, Minibatch Loss= 31.290987, Training Accuracy= 4.59324
Epoch= 1854, Minibatch Loss= 27.412527, Training Accuracy= 4.12319
Epoch= 1855, Minibatch Loss= 38.765812, Training Accuracy= 5.07942
Epoch= 1856, Minibatch Loss= 41.253456, Training Accuracy= 5.26799
Epoch= 1857, Minibatch Loss= 30.818859, Training Accuracy= 4.67535
Epoch= 1858, Minibatch Loss= 29.693871, Training Accuracy= 4.38592
Epoch= 1859, Minibatch Loss= 41.075974, Training Accuracy= 4.95223
Epoch= 1860, Minibatch Loss= 39.910957, Training Accuracy= 4.94413
Epoch= 1861, Minibatch Loss= 34.570648, Training Accuracy= 4.63685
Epoch= 1862, Minibatch Loss= 30.044727, Training Accuracy= 4.56287
Epoch= 1863, Minibatch Loss= 41.092945, Training Accuracy= 5.34390
Epoch= 1864, Minibatch Loss= 44.312061, Training Accuracy= 5.07958
Epoch= 1865, Minibatch Loss= 33.756458, Training Accuracy= 4.45538
Epoch= 1866, Minibatch Loss= 30.458277, Training Accuracy= 4.24429
Epoch= 1867, Minibatch Loss= 40.165184, Training Accuracy= 5.42766
Epoch= 1868, Minibatch Loss= 33.802795, Training Accuracy= 4.49376
Epoch= 1869, Minibatch Loss= 24.541565, Training Accuracy= 4.27119
Epoch= 1870, Minibatch Loss= 34.605198, Training Accuracy= 4.86279
Epoch= 1871, Minibatch Loss= 36.765095, Training Accuracy= 4.88498
Epoch= 1872, Minibatch Loss= 31.055065, Training Accuracy= 4.46835
Epoch= 1873, Minibatch Loss= 35.068108, Training Accuracy= 4.71716
Epoch= 1874, Minibatch Loss= 36.570980, Training Accuracy= 4.95216
Epoch= 1875, Minibatch Loss= 32.682674, Training Accuracy= 4.42206
Epoch= 1876, Minibatch Loss= 31.128311, Training Accuracy= 4.41769
Epoch= 1877, Minibatch Loss= 26.259382, Training Accuracy= 4.00851
Epoch= 1878, Minibatch Loss= 47.989765, Training Accuracy= 5.19832
Epoch= 1879, Minibatch Loss= 35.210499, Training Accuracy= 4.81501
Epoch= 1880, Minibatch Loss= 36.420715, Training Accuracy= 4.85228
Epoch= 1881, Minibatch Loss= 51.888271, Training Accuracy= 5.82515
Epoch= 1882, Minibatch Loss= 35.044430, Training Accuracy= 4.53540
Epoch= 1883, Minibatch Loss= 36.085072, Training Accuracy= 4.90558
Epoch= 1884, Minibatch Loss= 35.695797, Training Accuracy= 4.89817
Epoch= 1885, Minibatch Loss= 31.130756, Training Accuracy= 4.32173
Epoch= 1886, Minibatch Loss= 28.676659, Training Accuracy= 4.26820
Epoch= 1887, Minibatch Loss= 30.207119, Training Accuracy= 4.19905
Epoch= 1888, Minibatch Loss= 33.002945, Training Accuracy= 4.63621
Epoch= 1889, Minibatch Loss= 36.744701, Training Accuracy= 4.90350
Epoch= 1890, Minibatch Loss= 25.467283, Training Accuracy= 4.02826
Epoch= 1891, Minibatch Loss= 25.866278, Training Accuracy= 4.31835
Epoch= 1892, Minibatch Loss= 31.891640, Training Accuracy= 4.63895
Epoch= 1893, Minibatch Loss= 37.817055, Training Accuracy= 4.48442
